row ID,row m/z,row retention time,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,Unnamed: 33
50,383.2085974648635,35.636688888888884,815199.3690722953,844236.9368896589,798590.1211230421,879593.7364550659,759621.0922021569,779701.5585839944,883687.6561132917,953961.3014257995,997013.8542822206,936073.206484361,1002815.5714160096,853467.4804492136,814542.0265527294,975236.8119726501,850670.0126757942,819996.7037597444,862719.5262011667,890296.2573193306,888940.4356347661,838513.9268554638,886293.0497216744,848304.6179199169,879435.5535644478,860991.800263665,854438.1668359359,841161.5877539039,888642.8064794963,802578.0856835891,793076.1142871046,802892.1567968698,
51,764.5216334556263,35.46013492063493,8425034.03933349,137208.4607128938,7791556.676660151,7678908.2271606475,7232365.276503903,20159.63913574206,0.0,0.0,0.0,0.0,0.0,126725.64478027314,8085903.117910158,0.0,101460.83499511656,0.0,0.0,2840157.2868603487,0.0,2856484.631032723,1008351.6677929704,2710109.056093746,124115.11136230394,22700.338740234238,3892740.1504772836,1855820.7923675538,4641937.963247074,4033757.1617089817,3238500.7937451177,3892665.599497076,
52,746.5617453053327,37.04961111111111,1620623.350209957,1370215.0762670918,1337373.2438379002,1415489.1051440462,1404206.630195316,1527534.79778811,2991513.1229443536,3101849.789415884,2837270.0717504867,3159228.9263171405,1914445.5074194518,2999814.3273437433,2236162.845202657,2783964.8387194932,3033935.938276358,2913837.8318261695,3003675.840847164,1592096.4788574176,2956210.982736811,1633434.5020068318,1475286.654521479,1452696.3940185774,1473195.8181396509,1335343.6007373126,1382392.2018798816,1385162.3610107694,1389048.8148632827,1396659.3786181724,1480935.2312255732,1421627.5130517494,
53,816.4272145852827,33.86130555555556,2979546.7179736136,2705442.30768067,3184250.8558105333,4310784.370488282,3583919.1153079118,4126760.994874289,2696711.207426752,1983277.2033789144,3302078.0013818513,4908808.593411257,5212532.800986322,3683881.9854522725,3549188.463543713,3031292.9381054705,3615036.949193114,3597002.82936829,2677091.360952157,4084933.4443920865,3574093.721632698,3772423.084713449,2129684.7681396515,4130612.191266479,3138756.7678503213,2543445.5272314493,1911661.4849755957,4626691.709174198,4680835.6078601,2497923.568779296,4327973.04174804,2814963.5796188368,
55,413.26967562648184,36.326388888888886,2480073.766591814,2401273.810458987,2523019.9936816567,2425955.817822258,2483467.496611324,2392875.6647461033,3179307.8890917883,2823071.8388476567,10611578.418972187,2827004.8842089763,200861.85156249878,2824496.510427237,2589426.8352587996,5234848.196516087,2617821.828847648,2620668.207656248,3000505.4738549814,2514632.5284277354,2736072.544335926,2563544.8251025323,2801121.58828125,2574400.369619149,2477507.073886733,2565846.8511523376,2617990.033125002,2581032.1018847846,2555568.5673388885,2684581.4339746246,2611670.3418652317,2605362.436328115,
56,556.4408446661031,36.47572777777777,1268563.9485449141,1225885.6590039069,1130027.593105476,1235926.8793261645,1187193.0804199306,1195766.0462988478,1183532.9243945242,1315576.8002343671,1148977.5948242117,1177108.2799121023,1363482.969799812,1206610.375312523,1216973.174277363,1230952.1474658346,1198577.167431647,1127572.987968743,1208995.981259765,1159283.1225781292,1178935.7357714854,1336555.6768163976,1219376.4904101489,1239063.6902148384,1235395.3688964602,1161635.1845703055,1320531.015859367,1154716.6473974795,1212721.2125976488,1164823.45128904,1144378.3486425795,1157760.4382812488,
57,512.4157003259141,36.524411111111114,1310862.308906242,1351841.172578117,1389919.865166017,1385889.609599601,1230515.105859383,1221101.0814941556,1216783.2939746021,1306758.2719433515,1212428.6913867113,1228169.183544915,1390609.3857470565,1291789.434023464,1297594.8909961092,1296685.4615625166,1229864.282236337,1223361.007333977,1262127.889736324,1354671.161416015,1308071.69532227,1524481.6476269441,1376141.1646191324,1308951.9916210896,1363221.724833965,1416988.5698144443,1524243.7459472562,1443696.6131347727,1405466.331943353,1371208.5340527142,1320608.1290820357,1321198.2088964835,
59,402.35753762063933,34.64837222222221,767850.423120115,782560.2222686823,792408.7756347692,838036.3768701226,785940.0106372026,887247.7759173841,806707.9319201702,921461.5206396456,943492.9422863949,923161.248798824,875125.9725244023,805072.0475439752,867157.3099463156,788513.3888543659,883358.9265478491,768895.7808984332,824601.2605737409,847945.6164239476,802777.6665344187,859768.6921374478,803715.4143286069,843884.1586889762,854834.6899682565,702285.2146704085,808862.6857763686,656821.4810546975,821133.520891109,817367.9510009723,818768.304472042,726395.6315844738,
62,517.01333928485,2.3168111111111105,1733605.5777084348,1673025.5862597346,1802851.0532732846,2141101.3756453246,1673571.8773876957,1676930.203452332,1613573.0951874391,1720192.1490695789,1533139.9067739868,1585057.446759033,1551243.2403424685,1726249.1145582888,1681553.254723999,1525289.9187888186,1806657.0022315672,1792994.6869424437,1856076.5449454647,1640680.2594256594,1869655.86421167,1696165.66624054,1998162.2574896847,1669731.92655832,1525853.960850647,1452773.9877092286,1729697.889906494,1489206.3844663696,1507984.0579224247,1398071.0295520627,1410486.473093262,1492493.247637543,
63,906.6726173604717,35.586338888888896,826315.1957324408,869202.6407031339,843664.8923242246,871247.312495104,860633.3943310606,846476.9667871131,895933.7438134793,830393.1524511833,829470.9644921825,851889.3323046777,937263.4897558538,875999.9201660105,869618.5893847605,855296.3558789011,872979.2657910234,856772.3136035018,866544.6142578233,882196.642387696,862766.8567675926,856066.634306652,851210.7227783302,863581.284970698,837556.9215917919,815800.769453117,880307.7871484361,835681.4263378876,878961.0856152391,871194.3397265667,842246.8481396433,849448.5874511675,
65,520.3459524511576,36.125,1070874.006513666,976812.2878710892,740280.4064550736,1141332.8275781288,851877.2779199167,641787.3747119103,774111.9950170914,844164.9148095456,698089.1631933552,734519.7859472727,918489.6332128851,494108.97671385657,693716.5228735321,835141.5003613266,473489.7134863252,490664.3613232533,735839.36963867,853512.1360449167,706255.3110253862,893635.3601367313,1133539.7610790948,985117.7933691349,1096276.5545190377,600581.4244384887,942535.6267382756,435420.6301367162,661577.4922216757,492931.98612792674,817692.6714111413,479801.0025341768,
67,438.3794633744489,37.45067777777777,1427143.7299011194,1396107.492974837,1389531.5643292384,1376411.4954278371,1385343.2071459892,1390490.8814800915,1406027.7214819405,1412002.5698291073,1380874.2173449672,1407351.1872402865,1451663.9637097088,1386098.2828613298,1427530.448901359,1322129.9981384221,1433116.1612182637,1411324.8421740609,1393233.0771814086,1336093.6366223092,1412176.073101805,1375202.126934194,1369936.689560545,1302603.6070263742,1344447.867473157,1358174.2098217707,1383316.8645641948,1387707.1159222384,1373161.5472991932,1360250.4305371027,1380759.0328625643,1388027.4096698042,
69,496.3425566753809,37.67051666666667,1383740.7508691358,1239605.6554769906,1278194.0865411544,1663995.6291390988,1283425.9470037841,1348384.112152116,761762.7847522055,897572.764841305,811723.8047424344,828872.3920849551,815083.3624926738,143964.73230956946,216121.17043945304,775327.916850587,254367.1548309323,78395.21838378593,73596.75117187455,2268618.6473876955,81817.41383789014,1917605.2189648375,2142993.605115653,2128016.017894309,2165499.4259399427,917065.6090557885,1824434.900059205,861502.2112182655,941840.36528748,848373.3661254884,932647.3167047064,934573.6874859644,
71,790.5859533286708,37.00095,1148545.7839111295,1245894.330341797,1085674.4592773584,1155163.200703126,1204790.4174999993,1311829.1201123148,1518005.678513202,1117772.3196972588,1309172.21683105,1575713.3170190402,1437290.0139428852,1593514.4279907187,1409424.7327343882,1309759.4001562486,1455636.890922847,1430199.9241796825,1412176.5021508762,412591.603710935,1557721.6270922818,416702.70847656,215232.80468749872,717967.3974609623,613221.9769921838,630797.077441417,601321.5018359339,1121513.4995312698,937366.71093752,1049216.143173844,609471.6678515588,1132826.1939160088,
79,337.2361609755948,32.16070555555556,1485182.0020251488,1406965.9039697284,1417720.8462231422,1451410.6230981508,1451842.7905334528,1435235.3010314966,262756.9872583009,280899.54021606565,253690.10038818407,266537.1566503916,240362.54967040886,419465.0355590842,415617.3656372064,240871.26373413124,442258.0430480951,469721.1746350121,460685.0172363276,114169.5694995122,467564.23665954784,136639.24402221662,182014.80465698268,110367.04260375936,107215.8992065424,62921.719604492675,144506.39015258805,102544.74125427174,85662.75082702616,78756.78535278296,73701.29840087821,229984.1747039795,
81,582.6949264953838,2.1775038888888885,1330712.0234990842,1283022.5440750124,1264919.4035342408,1224511.3211035768,1316029.7813759772,1317906.966277893,1276572.980519958,1287276.3517232055,1308548.591730957,1286186.4295857851,1302480.2680518487,1269767.3922514035,1267692.611646729,1286390.5170406187,1297109.9986009214,1303816.7791434021,1292087.8659593195,1291868.2548395079,1279254.117120667,1308153.4799545894,1271480.797792786,1249675.9270150452,1276043.5278288578,1223977.4666123958,1267009.9059066777,1215942.4744475102,1237101.2025637513,1279700.8579387208,1215833.7205239865,1242446.7350080565,
82,853.5832779362387,35.28260555555556,649667.3237206992,593268.4712890589,684996.2274706991,634866.8154101707,648121.228232418,592099.8330371057,621132.4644238246,630268.6184472481,741264.1596582141,629337.4475683686,719749.106035152,595599.1076269496,604039.6787792984,662677.2758007967,589775.3074804653,694271.4850488321,598050.2667382776,702544.6781933521,652103.3927343646,678422.9983984334,675788.3481640478,642581.0114453172,659714.7682714862,659583.3049707072,681349.7455761678,598797.2640331996,666512.6644921872,660228.495234371,611024.3279785233,636422.1036132774,
85,348.7849926718,2.0818422222222233,1517018.4079107055,1514115.2228381054,1481793.6554918215,1425359.677677337,1546225.0876246342,1581260.2784576418,1557476.0926528624,1526664.3226488645,1571350.9673666381,1558687.5816781314,1519098.047255554,1521077.5369121097,1539361.935828827,1531465.204288147,1512906.977435394,1566436.7648982843,1534591.0744872582,1565512.7843955688,1549122.2851963497,1561743.603131837,1559172.1485428778,1523978.1735475156,1551299.0176125485,1546970.792302704,1519825.2481132806,1492715.448043335,1531350.281704071,1547725.2591275026,1524167.653155945,1496086.2715130008,
88,321.23998509317187,34.63325,1572500.3535156257,1657000.1362353403,1689911.7919213874,1706547.317084956,1514571.7283764603,1552798.050976561,2398748.785815439,2328681.048779304,2149315.6871582,2357828.2409375003,2065379.7558593815,1136363.0607226677,1166999.9513964946,2017530.0640820372,1198687.733413089,943472.6510449159,1020826.796396485,2598599.271269543,936681.2251855548,2466205.4712207085,2476120.967661135,2526396.955136744,2565089.7623632825,3142929.0418554726,2362040.204868177,3370454.4243652513,3541508.187526855,3154822.7612939416,3631157.059497072,2845251.8794628745,
93,484.71835281073896,2.1003061111111108,1251179.0969446409,1237593.9004609073,1210914.037338745,1173302.5207785035,1313891.1660505377,1298081.2857432864,1231419.396651367,1221982.692127014,1266527.85353009,1243667.4000016174,1229621.7674360648,1219554.5195080559,1212209.6059432982,1269883.7872766112,1234158.307552673,1279755.5622658385,1227924.4123839415,1258600.1507021491,1247714.872557434,1259746.0013134768,1236897.7743174443,1251935.529364227,1235036.9121303104,1239633.3926017762,1219970.0902896728,1206022.8052957156,1222235.4757696835,1248729.6807776792,1208551.1659637145,1206926.464457733,
99,491.3686505573287,35.8733,656146.0172753761,647434.1015527304,652052.3171093711,690879.4345312611,663268.1922851554,24213.616059570166,683597.0018652384,699252.1165087821,589037.7565331996,697438.4313476686,685198.4996386678,22215.57417968737,641164.0875585899,609974.7345410206,28159.80419921858,613346.1169824301,675468.1392675742,590928.2765331996,685941.8310546835,616904.0957714807,615131.329228512,623473.1000878869,20791.63238281237,656663.6035693347,19388.109501953008,25276.569057617035,613274.776855465,23894.92348144517,25627.983217773282,640374.2749804647,
105,544.7388615562602,2.256388888888889,825213.6681224669,798822.687201477,798883.4627070923,744123.033225525,837932.2174329533,824254.8721889652,860242.9446654358,846482.8126394191,878458.3884750978,829434.0804099733,832820.0259554748,809749.1737809449,798596.1354933472,861390.2559778136,831275.41147052,882377.3664155577,859690.5285568241,873454.7070414122,863661.3046430056,868863.8031548461,817958.1180582881,836562.2302255252,832544.0202261045,778973.8477191163,865604.2395172119,772846.4920067139,831434.8859872742,764283.313394592,811289.918270416,789786.5530309144,
111,355.2481455630857,27.06494444444445,3716759.0188452094,3602637.8632666036,3543907.26099731,3666166.494522099,3626526.6143237264,3609268.1712683113,4566153.919415892,4462856.093847042,6874467.796927505,4575308.576000374,5709128.661634511,6777287.4851098675,6798094.116516721,5648933.848549818,7144042.406767578,7823675.781630877,7990063.039233399,1578041.0207751459,7877219.263894653,1983297.145155031,1933888.730587156,629919.3343725586,1497638.3277984597,10781090.6141968,2013719.3548825087,11711771.346909158,10811726.911866456,10786571.19591552,10895048.066506347,12111201.854244376,
119,816.4257461495056,33.623229885057484,219475.93879212227,164003.84277344885,36378.60505889859,27277.997145996476,4742831.034746085,60428.08499145527,509542.9864306621,711246.4933886862,195288.2510452276,4793808.87032654,5085789.425508417,4818214.694038088,4850690.738375255,706023.4580511331,4880092.096973873,4688369.273601078,623605.7092443855,206588.41010376124,4739969.929340829,0.0,412994.0980456536,345524.211371145,416316.2724267428,74896.14707275628,815966.2160217363,4600648.498388677,4674466.157324822,105818.91369323258,118314.18728699005,4604268.258303223,
122,652.9462581758604,2.2966694444444444,780502.507064636,731078.1173846434,807256.2646506956,928130.499541565,753867.5569865723,756259.8690064702,741262.2227840576,785120.2375961911,719387.7603136903,730975.7399815064,729390.1417432248,773525.0005476684,768962.7455586244,719843.7788692627,819076.0995024717,822910.2174396972,844058.0582175598,759022.1813063355,843940.756581177,793012.9834227908,902034.3165237429,747472.144285248,683740.1495897826,647369.5404761961,794665.0352530519,686637.9403275147,663957.6212821045,633628.5783500364,653873.209238037,694924.7632971802,
126,678.0017981640731,2.6290455555555563,2337918.231424196,2319529.6713038315,2426607.699085054,2363778.1524792486,2297330.981202605,2298694.427889863,1033169.3940390015,916957.220426361,868802.9634328306,977612.9613015441,788922.6851388245,1255007.2533678587,1263350.273945373,865565.5455043946,1233346.3070296329,1239948.8571850285,1276545.0333260498,2498026.7676323988,1234840.4966742254,2589609.118716279,2509017.2405083617,2457094.804694276,2409449.2473629746,1524111.0927112126,2578450.149859835,1534544.6818106687,1517757.3697776797,1431433.1707112126,1517948.8541215812,1537400.0033182988,
132,620.6510391919634,2.1086983333333333,877138.0435966492,848783.2743097233,821591.5898179932,809131.82552948,881521.517629395,875526.9361387634,850027.4333358762,838738.9772171631,873198.8163919679,856372.7801792604,849677.9262907712,847060.6491563721,837351.5932947998,861783.890823578,835818.5407089227,876708.2146954036,857404.2644172364,845130.566920288,852776.2617247318,878528.5083330689,841143.3332556459,827892.6583605652,812722.2662170109,814237.9079749758,862386.604329315,822379.8985444334,791040.803774597,842237.2666381531,823156.9484551391,818890.4827443544,
133,718.626972289359,2.177503333333333,637628.1349573975,569979.0393506471,534172.0653342281,529674.3288736879,573596.1021245122,574268.2170566408,555563.1734660332,550061.9464057005,499999.2971632691,559379.9194733278,536863.9844066765,492334.0071730038,552336.3372812497,554194.2470738221,544681.6499741209,585962.6963667597,557493.7847089845,554521.0992794497,565763.9924909971,591760.7901414796,548761.1275282591,591558.5190059206,521228.76513586467,577519.7008778079,537941.9281232303,512455.47263125604,535275.5087885133,551858.0439944458,522464.1538504637,534806.1762021485,
162,331.2482516883924,25.357444444444447,759596.1351269521,699259.7467138678,680333.899406738,685991.1962658688,747113.9733300774,746875.6660632325,815003.3576013178,810964.9232177736,1122943.5311718786,815225.2649646016,1054441.513050534,1458072.5470507804,1464089.7467614734,1053442.2978649929,2133170.5568206795,2055255.4411608928,2665414.8203356992,418156.8460827636,2079439.0188867245,534382.9672192389,547214.8483129869,401977.7166955563,406517.8061572257,2236818.9229943887,557604.85218445,2368008.863562009,2472405.279626469,2244658.7712744167,2463676.892137453,2535229.694201657,
