row ID,row m/z,row retention time,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,
51,310.82998143759954,2.2144322222222224,3149495.4749129633,3234949.6452001007,3028397.8587457878,3198333.0031115096,3350868.7834288944,3358250.7141195694,3228906.921165283,3229766.8997157575,3254605.732518859,3325705.703838928,3301425.9209755566,3262520.8256002814,3199941.8624123856,3223583.4813439017,3306391.2776406566,3231773.535170333,3272750.6117406613,3284755.3089040527,3316555.536293686,3234403.374073609,3281379.219094971,3313291.0130500793,3316309.767160858,3316830.9962362056,3232457.3383205873,3114015.422696076,3194124.2816647803,3214114.915943421,3213226.4592789914,3170300.279679809,
52,446.76298386320684,2.197642777777778,2598640.7121382146,2629758.6265369877,2462360.2314954526,2588718.1489234613,2727558.718300598,2752415.4682380534,2580360.4938068697,2567764.3020370468,2617095.591829713,2627149.980007201,2638227.8462762446,2565436.2653153082,2546571.085216446,2563750.4232448414,2583557.929967713,2567564.6425343463,2573905.875405518,2575065.6374064945,2623445.6631651134,2598405.8862993172,2598465.6231731875,2639296.3397149215,2607109.015490494,2638324.6262797844,2548297.556383087,2485252.1847981126,2479523.569532272,2527744.6414822997,2550957.7176634516,2492523.323720826,
53,482.4037740337956,37.398649999999996,2028644.7342407058,2080265.4807714843,2058218.4606640423,1979590.6924243188,2092430.5424706724,2035286.205361316,2004253.9984521365,2016475.489951196,1965287.737001955,2107477.9455395346,1935258.5014038084,2042566.5073071264,2083689.2081738154,2072788.0526440514,2023598.2957617335,2124162.6796704163,1942665.4637841745,1915194.0679516615,1953135.7163671956,2055257.430747103,2047164.897700201,1952553.5087402335,1876241.390078109,1922595.4348144415,1945955.7797827113,1972660.9656964114,1965595.3993469519,1994590.1137353443,2000391.332236316,1949609.5082275285,
54,971.4026558543318,17.28478888888889,1633515.6993347267,0,1709590.9634397915,1829887.725613252,0,0,2701914.583165882,2735223.704533089,0,0,0,2775153.7153521655,53830.48583801347,43646.35835815402,0,46089.01515853862,3196291.2784130783,3299625.0117933587,0,0,0,0,3241646.4853009093,0,15281.765190124617,0,9711.27130584713,8229.948098449724,0,0,
55,702.5337466323442,37.10665555555556,1636455.976267104,1655677.9712451247,1566830.768466815,1611195.326328129,1681753.8841943638,1637596.3711425876,1644388.8304833975,1567498.3827343793,1603093.0681738222,1723534.5604785217,1589659.9453027602,1584496.1282067904,1661292.6273486556,1597697.6446191322,1594990.9243603507,1677711.4189550672,1612995.2999365223,1632384.2486718586,1579035.6430664153,1530946.820273434,1639876.457280268,1647170.3001122999,1602663.446562508,1616320.8351367246,1626797.5105810503,1580603.4751635643,1602657.2397411908,1648481.3390759164,1578563.0496777345,1570341.2205957277,
56,795.5399155461938,35.012477777777775,1730912.6966235253,1496310.3070190384,1181739.201069338,1698312.9384911952,1186570.8843994148,1684936.4762963955,1260967.9893945272,1285550.1826391984,1226681.4339257772,1366570.9969629128,1299421.2261816429,1266923.4279199254,1118271.178574212,1243162.622373068,1300029.441462415,1315821.924550784,1969850.663891583,1975971.6615380768,1407325.5891869983,1264488.8448925698,1888655.5006884725,1873593.284797347,1962377.318349606,1943771.5164477557,1916370.113510744,1803054.8910376083,1945367.6755908064,1839817.7827709785,1513533.0965161128,1840076.7177563475,
57,400.37350552237984,35.483966666666674,966427.8399999993,1158357.938435052,1103332.7762255974,945969.1782910217,1138403.340903329,996748.1032665976,1257531.8558813606,1226210.829453125,1143575.2255029217,1374706.1838964685,1269079.4478051795,1210285.1500781311,987566.5371679724,1153786.8783593879,1132897.9770508115,1175774.384323738,1106301.5754004063,1093252.7816699315,1186231.1527685528,1147222.8988818796,1099399.476137712,1132469.6083008002,1096035.8459472747,1100864.1601220695,1066444.6553613658,1117002.701064442,1078059.8481762575,1059244.6152636542,1093790.0395312554,1088473.515046387,
58,758.5698194166181,36.76937777777778,1.8217059267982174E7,3.2223513596243266E7,1.93696215295578E7,6742588.558321844,4.189805784894052E7,4.206860316416747E7,2.5628806879741218E7,2.4512497676384874E7,2.368688491077862E7,2.6664455841794398E7,2.5101105039877273E7,2.7560263678669427E7,2.8988219381933607E7,3.16239552209076E7,2.798473228456791E7,2.9564663666484408E7,3.1772977665978987E7,2.965362717893924E7,3.1129370884502284E7,3.706509625787117E7,1465136.2612377931,56247.334843751254,2.2489103262758188E7,4013546.640222163,1312210.5799462905,2912514.5395880053,1189686.7328887938,1395547.332802732,1898995.322928468,2308868.189834595,
59,645.2793787915642,33.93346666666666,2202599.9174414114,5573287.549639591,2383651.698076168,5630481.896495369,4513715.219301732,5364713.764800717,5823030.138921122,5724453.489336548,6048199.045475489,5840520.948501581,5781246.42955322,5823345.286423641,5684257.978652361,5743735.345654902,5829851.549929061,5748721.727553716,5614988.363116451,1477984.863525366,5868531.266359583,5675150.238968536,5618558.116325834,5596388.603010264,5591470.811932051,5630162.686817632,5653414.895470609,5604369.811802053,5702962.534573898,2623695.4048925675,5756567.762968893,5702154.4649768,
60,383.21129806371823,35.6366888888889,882487.1752636889,893665.8930615602,920879.9441113126,907310.779658192,874901.6408691455,864499.8940380947,980316.0671582144,1005258.871015645,1094908.5662206842,1089173.2212548666,1053466.284299302,1000129.3190527105,899766.7111523291,976638.567197274,938768.4788281221,960581.3248583868,936399.9629296794,909381.7364257644,976299.8694726294,937028.976728502,952045.8190820378,919513.9750390712,917203.2650976402,950398.7741943379,958202.1938036971,947147.6267773327,926010.9520605349,941070.3625976613,925105.4392187395,841161.5877539039,
61,339.2515608571596,34.56269135802469,1292493.4340429576,1298853.4897265597,1382448.5390039156,1421755.135351571,1215795.5992675826,1330187.0286669922,1457628.0133594114,0,1362900.3661816476,1391361.1703125269,1394478.3787207047,0,1731502.6189551037,1680905.1812792928,1323293.3178906238,1727689.6086035399,0,2622977.2984765694,1325834.9999804737,1271087.5125195372,2586615.8535741954,2590333.6706445175,2619187.1262207534,2559825.928066434,5951005.575659179,5835741.5804003645,5958161.796206052,5879054.244912106,5476200.723720699,5855303.810507835,
62,333.26446948699567,27.080055555555553,2670126.546514127,2999397.945511778,2245926.0438134754,2502313.5919116978,2604771.0580433616,3008086.586815948,5063519.164536117,5689680.114168394,6643138.4654294085,5985747.11890592,6317160.550129878,5053220.808801279,7975089.7609478645,8415968.304196475,9340960.472039202,7272476.260563955,1599373.4496189896,1637422.781345667,9284032.737588689,1.0252145796664136E7,2110488.1579606608,2154163.1877914476,1556538.7720806873,2166918.6235911637,9488239.975603508,1.0400497458474703E7,1.0501219332862724E7,9500332.472860444,9446935.936672378,1.0208806753911704E7,
63,402.3564608502648,34.64837222222221,783214.9556512581,782637.1630029193,836896.0712097087,792408.7756347692,887247.775917384,785940.0106372026,947098.4258447217,919848.0178674373,963477.6735803315,951458.1034423844,834919.8347186206,917902.8181262106,867157.309946309,895789.7014648328,896472.4996960333,811273.7170801187,832161.4701196376,831687.1663500943,829238.5446728469,824545.954243166,818449.424392094,859768.6921374551,837516.8123657266,906953.0953369093,815170.3019360309,806510.0865185673,814081.3847387708,821133.5208911187,813072.4275317247,772006.8800537093,
64,786.6011613457151,36.91706111111111,4223786.353787829,2918639.218948974,4176846.669936525,1.425296977387696E7,3825823.789968871,4167574.4854925596,2.4679872954887696E7,2.092470831714843E7,2.9244730365729976E7,2.8852101461799312E7,2.7520620268620618E7,4852459.089670414,1571250.897095951,1529898.176407159,1.109604276989319E7,1367748.6333203064,1.922252690634643E7,1.9575635982414555E7,2331118.493613286,2092930.7056103495,4837925.5377099635,1.5827107455980824E7,5489992.312354131,1.6150890903778072E7,4822963.775246568,1.5846379611937547E7,4860971.153407005,4694328.525825818,1.5501878635603033E7,1.5615582178587655E7,
65,816.4277924743161,33.85627222222222,2705442.30768067,4127671.069172368,4310784.370488282,3184250.855810533,4126760.994874289,4109155.68074219,4004894.7974682595,3983488.86532714,3826896.7336344887,4286492.354531855,3756800.7286352576,3911992.077109377,4069072.5990320053,3985434.6757922336,4008885.1361865215,4008470.817827163,3942277.381406251,338521.38496094744,3867599.5446557635,3405443.883876959,3963604.0009710654,4023306.1378650055,3818504.4321362223,3667257.4422986005,3956007.776476444,2814963.5796188368,2252515.74762207,3923774.976118777,2497923.5687792962,3931841.2207788075,
66,746.5602384011843,37.049611111111105,1442926.8553686542,1620623.3502099568,1477299.074464114,1436681.1005139314,1527534.7977881099,1476799.0504418951,2991513.122944354,1768807.2381610041,1653667.743267814,1800459.6290307874,1627476.7481768911,1783885.0597802775,2236162.845202657,3033935.938276358,2956210.982736811,1693576.808720695,1625731.3358331234,1535213.8760827703,2913837.8318261695,1741413.834028316,1559943.3394970645,1592371.705781245,1429726.5372363466,1467987.99736572,1434316.7968670703,1497006.8266851718,1500250.2827361936,1424286.6993017672,1494112.070550545,1480664.7479696933,
68,512.410938698319,36.524411111111114,1788897.746181639,1455442.2666796853,1762652.579929188,1725814.5318994045,1430778.8881543125,1610999.46609376,1390820.8862011638,1099894.61128905,1392370.0945898301,1500066.834946284,1398721.8107910287,1413886.503378901,1470510.005573748,1414435.827636726,1386592.4075585885,1291789.4340234639,1747101.6659155344,1753687.455754367,1406180.2449218691,1377399.524374989,1765703.6141406163,1877114.2580224457,1733389.0623583908,1884649.7760913,1770958.4570165887,1782700.4687548787,1722939.4498388725,1824613.7177392498,1792304.8146191179,1783050.878110361,
69,413.27205823182453,36.36330555555555,2429103.8622534242,2480073.766591814,2033539.228261708,2523019.993681657,2349571.6872094856,2330044.348720703,2908499.4020214733,2626434.0940136756,1.0611578418972189E7,1616124.7446813986,5234848.196516087,2667833.8684521387,2508437.895239262,2402162.2563549797,2553290.582590329,2433428.7963598706,2418063.9657843,2354567.1161425994,2561040.869638653,3000505.4738549814,2404292.640107422,2595003.9017749014,2576020.9851300176,2524746.7422723453,2554673.6268945173,2585260.221979976,2618796.6535168425,2619228.4720166232,2684581.4339746246,2488268.7566137905,
71,556.438216315906,36.475727777777784,1330215.6539941384,1315273.8151953034,1358976.5389648404,1301468.230117188,1343828.1540234599,1347529.7761230555,1239234.9162499916,1442678.1305077968,1169764.7827343678,1410779.801196282,1277097.097163104,1312859.844257809,1216973.1742773633,1324844.4188281298,1338703.9164746,1300216.7174804993,1343186.666982431,1305949.7399218485,1258885.099228501,1305077.7649316255,1313115.4545214698,1444221.163007807,1308835.7101855443,1493002.3960742129,1320192.174218747,1277174.9896875017,1311905.241132819,1341158.1052783045,1341248.7826269327,1279459.4107568562,
72,447.18254327606513,9.208023214285713,1251666.0785394595,1598.6399117813053,1233741.2019038387,1183268.280519025,0,674.1918785476663,114300.09546549221,106075.13200077062,713.0151107025123,767.4658153152576,610.6561615905816,107432.8016215897,388359.4413139343,395360.7649928283,3348.460211914042,383204.29874951125,143390.82482337192,147523.8087408753,2212.6829830322,2721.1926439666668,0,608.5058950653122,135372.65282431012,1248.8715701141593,447260.94132368563,13506.901331665107,459773.00979718025,464668.754671585,31001.412534423762,19202.867034057632,
73,435.1841082640215,11.822786111111112,1314881.0021396477,657.6826437377908,1289778.123378313,1239385.8105718233,0,0,1757179.9231601567,1649428.3634458333,1425.7456246337767,766.1793407745243,677.0719157409609,1738044.9797266086,7077759.223742608,7156868.074943719,725.064156417857,7157634.405351925,2214217.895082033,2139710.527808928,1160.7572362518476,933.3172356567302,1290.8340238952558,1414.0954602813554,2180584.1273001255,0,9737535.68441973,0,9845309.674306542,9732623.573440677,0,0,
76,957.3865992228881,17.200888888888883,1387471.0597738663,0,1371793.0086691256,1421601.710972145,0,0,1202978.601674114,1278219.8858068848,0,0,0,1065287.3727563457,205910.88461242963,177266.65103500278,0,206855.09809722874,1098959.2651107823,1067403.4514804094,0,0,0,0,1097272.4708512079,0,350333.6603833012,0,274976.24997467047,259230.59335967893,0,0,
78,906.670365260428,35.586338888888896,959944.5069726632,922183.7111279554,932768.3179150244,917788.1660449198,910932.8548046916,934170.0249414084,904168.225939956,864264.3517480559,866195.7644433527,969890.738076171,901728.1948803703,879449.9304589734,936928.9480761702,917186.5197851666,890414.8800878994,907281.0698437404,922310.6609326217,901854.1696582005,885673.1414550551,853863.6578515643,929745.0766259875,908480.6321289194,899741.4216015531,922982.9986816436,906438.7956542878,912361.3483691422,914148.2593457045,919178.646806646,871194.3397265667,936533.8869042911,
79,517.0133086907376,2.3168111111111114,1677677.9773369292,1733605.5777084348,2147499.443610901,1810987.0287599182,1678617.9543004765,1680702.19885051,1619299.9210682984,1725841.1461976303,1555357.1464077914,1552864.1234460452,1525289.9187888189,1587824.4154665985,1690924.4820119785,1808209.3339470213,1871551.896749237,1727616.5860010532,1651489.3965104376,1530796.02075531,1800743.9509416656,1857428.8263569337,2002204.323154526,1701609.9437711337,1676923.8481568,1731479.1305578614,1456641.2879037478,1510918.8335280456,1435652.7990045322,1511685.0710737614,1408921.3463379287,1490768.8682591857,
85,477.193329880045,26.137008333333334,1583571.6001126058,0,1497789.2966354326,1484198.0508160433,834.3250445556531,0,1065594.0426477045,1025107.1897058121,0,0,882.710102844213,1094534.8208526582,998989.6820330783,922810.7472644056,988.464580078112,1037551.272788084,916895.2966568021,915205.8385449232,0,946.5913490295472,0,0,943125.2113772553,0,3643498.994611805,825.5159124756334,3569520.8298217813,3691866.6376745645,0,0,
89,520.3463873434066,36.125,733311.2108496125,776565.0974413964,1141332.8275781288,913792.0895703072,797824.5201562428,1098805.8599999973,848942.7776269623,1038450.9265039094,845343.1692578105,764331.4637890504,667799.2521484245,923269.8729492214,602703.7343066339,491334.9023339766,892720.628359355,566854.4469531113,1152638.227070304,1078374.9229687378,506685.72454102966,541427.5037206945,1133539.7610790948,1081043.5216406323,948993.9468749847,1183130.338339843,599525.1105761919,635722.8777636671,691449.0649609503,670622.4121288972,575035.1623046801,435420.6301367162,
90,816.426339093591,33.715247126436786,328007.6855468726,227826.54040329793,59972.704687500394,29031.350133056876,4107586.3780322275,4731512.009624016,426628.36687499424,711246.4933886862,4496042.976251684,5041292.895918572,706023.4580511331,4748464.48458435,4850690.738375255,4841587.253282466,4693673.755502936,4818214.6940380875,206588.41010376124,416316.2724267428,4696225.440098881,623605.7092443855,430089.5088085868,0,4190789.128073731,815966.2160217363,4586121.416342779,4589319.445947267,2884263.884423819,4674466.157324821,4420983.06783631,4583090.186184087,
92,438.37875640049543,37.45067777777778,1396107.492974837,1353991.2743054186,1337991.9942477257,1356112.7201666378,1292324.3512144461,1300426.9279337956,1317331.952236343,1305148.0391650451,1285404.5171472137,1292128.9257531597,1202533.2226129093,1304224.9707253848,1354475.5234057514,1337356.531401376,1304319.0548754716,1386098.2828613298,1234963.7540527154,1226256.446514609,1316852.3967526036,1266007.4201953337,1253594.885987543,1334850.814355615,1288692.630457318,1272779.053848483,1341517.47962417,1303335.570191053,1292454.0435457067,1332474.8759513837,1283514.9810522378,1300350.6204376253,
93,790.5835432546539,37.00095000000001,1331795.134544675,1283988.247700191,1315082.532119137,1315589.5908764831,1316817.1781359995,1337338.6317150833,1240743.258442712,1223081.8612646414,1206613.9885986298,1319587.6932257249,1222256.279923097,1252605.6732666001,1409424.7327343882,1296637.1552081264,1234633.691364743,1243131.5034594722,1142282.7414453002,1148942.4194922158,1206057.0668347108,1238811.9496826131,1055626.654999995,1042261.2085156215,1224721.4655468964,1027463.2910937428,1078228.7931836112,1341554.7463598587,1147226.8794335802,1072085.1107422016,1332860.1332397664,1312293.545084247,
97,853.580877428174,35.282605555555556,748451.2357592689,649667.3237206992,701133.6667773591,740377.1487377847,708568.5322265624,712511.2262939406,725430.3969824212,748302.3957665871,756466.7703515715,809461.2938671875,770705.8285156433,698687.9194824373,727959.7148046878,700384.9264941431,670558.1377734387,721174.1744335938,798200.9397363198,811722.539174807,732285.5772656265,686753.4943945276,771810.8820312382,764976.9710937442,795924.1495214899,764368.4564990255,754611.3799707061,755401.0318164187,762743.897539071,751696.1190136682,764878.0176709024,598797.2640331996,
98,337.2349916110828,32.29523333333333,1406965.9039697284,1485182.0020251486,1451410.6230981508,1417720.8462231422,1435235.3010314966,1451842.7905334528,0,0,0,0,0,0,237653.28333984365,0,0,0,1787.8886621092886,2348.553394775443,15214.993725585651,16880.69625488275,79990.98488403425,97032.45945434533,0,8333.24060668951,51683.79341857974,32664.56441650298,50906.98796630769,59111.757235717436,54984.397486571506,73480.71930969128,
